TrialID,TaskID,TrialState,CameraPosition.x,CameraPosition.y,CameraPosition.z
1,Training,PreTask,-0.5046074,1.604294,-0.7022192
1,Training,PreTask,-0.5048556,1.604314,-0.7024503
1,Training,PreTask,-0.505152,1.604314,-0.702598
1,Training,PreTask,-0.5054186,1.604321,-0.7027708
1,Training,PreTask,-0.5056546,1.604301,-0.7029177
1,Training,PreTask,-0.5058804,1.604331,-0.703021
1,Training,PreTask,-0.5061641,1.604443,-0.7031721
1,Training,PreTask,-0.506394,1.60464,-0.7033749
1,Training,PreTask,-0.5066191,1.604849,-0.7036018
1,Training,PreTask,-0.506814,1.605088,-0.7039102
1,Training,PreTask,-0.506989,1.605352,-0.704255
1,Training,PreTask,-0.5071944,1.605626,-0.7046918
1,Training,PreTask,-0.5073951,1.60589,-0.7051502
1,Training,PreTask,-0.5076131,1.606252,-0.7057436
1,Training,PreTask,-0.5077236,1.606705,-0.7064371
1,Training,PreTask,-0.5077937,1.607262,-0.7072006
1,Training,PreTask,-0.507741,1.607916,-0.7082472
1,Training,PreTask,-0.5076194,1.608754,-0.709559
1,Training,PreTask,-0.5075462,1.609291,-0.7102642
1,Training,PreTask,-0.5074118,1.610756,-0.7119037
1,Training,PreTask,-0.5070014,1.612612,-0.7140024
1,Training,PreTask,-0.5067597,1.613374,-0.71518
1,Training,PreTask,-0.5064195,1.614371,-0.7175276
1,Training,PreTask,-0.5062106,1.614727,-0.7187861
1,Training,PreTask,-0.5057023,1.615547,-0.7212554
1,Training,PreTask,-0.5054305,1.61603,-0.7224956
1,Training,PreTask,-0.5050465,1.61688,-0.7249213
1,Training,PreTask,-0.5048832,1.617247,-0.7261181
1,Training,PreTask,-0.5044925,1.617771,-0.72838
1,Training,PreTask,-0.5042937,1.618008,-0.7293824
1,Training,PreTask,-0.5038617,1.618401,-0.7313253
1,Training,PreTask,-0.5034887,1.618464,-0.7322787
1,Training,PreTask,-0.5029617,1.618672,-0.7339134
1,Training,PreTask,-0.5026855,1.618884,-0.7347407
1,Training,PreTask,-0.5019326,1.619188,-0.7363671
1,Training,PreTask,-0.5014708,1.619281,-0.7371463
1,Training,PreTask,-0.5010496,1.619377,-0.7379173
1,Training,PreTask,-0.5001227,1.619432,-0.7394965
1,Training,PreTask,-0.4995634,1.619445,-0.7403458
1,Training,PreTask,-0.4989728,1.619544,-0.7411512
1,Training,PreTask,-0.4976987,1.619666,-0.7427637
1,Training,PreTask,-0.4970765,1.61973,-0.7436002
1,Training,PreTask,-0.4964206,1.619788,-0.7443839
1,Training,PreTask,-0.4950769,1.619934,-0.7458656
1,Training,PreTask,-0.4943541,1.619936,-0.7465618
1,Training,PreTask,-0.4936546,1.619936,-0.7473029
1,Training,PreTask,-0.4921792,1.619919,-0.7486658
1,Training,PreTask,-0.4914111,1.619963,-0.7492638
1,Training,PreTask,-0.490692,1.620012,-0.7498721
1,Training,PreTask,-0.4891523,1.620083,-0.7510645
1,Training,PreTask,-0.4883723,1.620092,-0.7516208
1,Training,PreTask,-0.4876128,1.620084,-0.7521663
1,Training,PreTask,-0.4860415,1.619964,-0.7532532
1,Training,PreTask,-0.4853512,1.619952,-0.7537341
1,Training,PreTask,-0.4845344,1.619977,-0.7542505
1,Training,PreTask,-0.4830352,1.620082,-0.755285
1,Training,PreTask,-0.482204,1.620148,-0.7558289
1,Training,PreTask,-0.4813514,1.62014,-0.7564179
1,Training,PreTask,-0.4797289,1.620075,-0.7575142
1,Training,PreTask,-0.4788903,1.620033,-0.7580029
1,Training,PreTask,-0.478069,1.619951,-0.7585317
1,Training,PreTask,-0.4763901,1.619899,-0.7595114
1,Training,PreTask,-0.4755111,1.619934,-0.7599791
1,Training,PreTask,-0.4739063,1.620037,-0.7609503
1,Training,PreTask,-0.4730985,1.620071,-0.7613958
1,Training,PreTask,-0.4723168,1.620095,-0.7618802
1,Training,PreTask,-0.4707315,1.620254,-0.7628638
1,Training,PreTask,-0.4699119,1.620349,-0.7633368
1,Training,PreTask,-0.4691119,1.62047,-0.7638583
1,Training,PreTask,-0.4675134,1.62056,-0.7648318
1,Training,PreTask,-0.4666942,1.620549,-0.7653205
1,Training,PreTask,-0.465896,1.620637,-0.7657802
1,Training,PreTask,-0.4642541,1.620773,-0.7667284
1,Training,PreTask,-0.4634631,1.620758,-0.7672149
1,Training,PreTask,-0.4626581,1.620771,-0.7676564
1,Training,PreTask,-0.4618841,1.620797,-0.7681053
1,Training,PreTask,-0.4603457,1.620873,-0.7689376
1,Training,PreTask,-0.4596313,1.620917,-0.7693782
1,Training,PreTask,-0.458927,1.620961,-0.7698239
1,Training,PreTask,-0.4581956,1.621098,-0.7702394
1,Training,PreTask,-0.4574777,1.621153,-0.7707103
1,Training,PreTask,-0.4567978,1.621274,-0.7712058
1,Training,PreTask,-0.4554738,1.621545,-0.7722329
1,Training,PreTask,-0.4548263,1.621711,-0.7727063
1,Training,PreTask,-0.4541983,1.621888,-0.773178
1,Training,PreTask,-0.4535992,1.622046,-0.7735554
1,Training,PreTask,-0.4524783,1.622339,-0.7742923
1,Training,PreTask,-0.4519749,1.622467,-0.7746919
1,Training,PreTask,-0.4514821,1.622605,-0.7750768
1,Training,PreTask,-0.4509788,1.622672,-0.7753939
1,Training,PreTask,-0.4505383,1.622681,-0.7757021
1,Training,PreTask,-0.4497384,1.622462,-0.7761644
1,Training,PreTask,-0.4493696,1.622347,-0.7763239
