TrialID,TaskID,TrialState,CameraPosition.x,CameraPosition.y,CameraPosition.z
2,Training,OnTask,-0.3412382,1.56865,-0.5986488
2,Training,OnTask,-0.3328921,1.568339,-0.5991654
2,Training,OnTask,-0.3248358,1.568048,-0.5992154
2,Training,OnTask,-0.3173152,1.56706,-0.5987014
2,Training,OnTask,-0.3102518,1.565891,-0.5975989
2,Training,OnTask,-0.3033438,1.565043,-0.5959346
2,Training,OnTask,-0.2969314,1.564631,-0.5937238
2,Training,OnTask,-0.2907763,1.564449,-0.5909913
2,Training,OnTask,-0.2846546,1.564515,-0.5877411
2,Training,OnTask,-0.2789651,1.564325,-0.583699
2,Training,OnTask,-0.2731309,1.564164,-0.5792933
2,Training,OnTask,-0.2672806,1.563987,-0.5743335
2,Training,OnTask,-0.2613125,1.563704,-0.5688105
2,Training,OnTask,-0.2550739,1.563017,-0.5626029
2,Training,OnTask,-0.2518569,1.562307,-0.5587646
2,Training,OnTask,-0.2487485,1.561638,-0.5548754
2,Training,OnTask,-0.2456748,1.561132,-0.551442
2,Training,OnTask,-0.2397092,1.560097,-0.5442386
2,Training,OnTask,-0.2368153,1.559701,-0.5404369
2,Training,OnTask,-0.2308834,1.558765,-0.5328665
2,Training,OnTask,-0.224982,1.557557,-0.5248873
2,Training,OnTask,-0.2221298,1.556768,-0.5207483
2,Training,OnTask,-0.2163625,1.554772,-0.5124572
2,Training,OnTask,-0.2134864,1.553806,-0.5082712
2,Training,OnTask,-0.207606,1.553188,-0.499421
2,Training,OnTask,-0.204707,1.553459,-0.4947356
2,Training,OnTask,-0.1994977,1.553566,-0.4851641
2,Training,OnTask,-0.1944907,1.553953,-0.474974
2,Training,OnTask,-0.1903045,1.553505,-0.4644854
2,Training,OnTask,-0.1870511,1.551761,-0.4541747
2,Training,OnTask,-0.1857123,1.550494,-0.4490818
2,Training,OnTask,-0.183845,1.548016,-0.4393424
2,Training,OnTask,-0.1827588,1.546249,-0.4302535
2,Training,OnTask,-0.1829321,1.54484,-0.4224058
2,Training,OnTask,-0.1837147,1.544121,-0.4153703
2,Training,OnTask,-0.1853974,1.545168,-0.4103705
2,Training,OnTask,-0.1871758,1.546875,-0.4063386
2,Training,OnTask,-0.1894842,1.548445,-0.4037118
2,Training,OnTask,-0.1919378,1.549439,-0.4015767
2,Training,OnTask,-0.1946741,1.549849,-0.3998832
2,Training,OnTask,-0.1976471,1.549308,-0.3987089
2,Training,OnTask,-0.2009366,1.547469,-0.3979617
2,Training,OnTask,-0.2043134,1.545347,-0.3974698
2,Training,OnTask,-0.2079562,1.543121,-0.3974076
2,Training,OnTask,-0.2116414,1.540658,-0.397899
2,Training,OnTask,-0.2154728,1.537694,-0.399205
2,Training,OnTask,-0.2191693,1.534498,-0.4009224
2,Training,OnTask,-0.2225191,1.531083,-0.4031425
2,Training,OnTask,-0.2254413,1.527811,-0.4061055
2,Training,OnTask,-0.2277941,1.524997,-0.4094779
2,Training,OnTask,-0.2295842,1.522872,-0.4131074
2,Training,OnTask,-0.2309275,1.521555,-0.4167123
2,Training,OnTask,-0.2321002,1.520544,-0.4214516
2,Training,OnTask,-0.2319967,1.51986,-0.4270324
2,Training,OnTask,-0.23145,1.51772,-0.4332741
2,Training,OnTask,-0.2301363,1.514718,-0.438556
2,Training,OnTask,-0.2278382,1.512647,-0.4431428
2,Training,OnTask,-0.2245786,1.51103,-0.448076
2,Training,OnTask,-0.2208942,1.511415,-0.4530386
2,Training,OnTask,-0.2178171,1.512896,-0.4590634
2,Training,OnTask,-0.2150952,1.515224,-0.4659548
2,Training,OnTask,-0.2128532,1.518142,-0.4735612
2,Training,OnTask,-0.2112979,1.521279,-0.4813826
2,Training,OnTask,-0.2111911,1.524867,-0.4879483
2,Training,OnTask,-0.2122386,1.52806,-0.4950806
2,Training,OnTask,-0.2166434,1.532099,-0.5020396
2,Training,OnTask,-0.2212177,1.533418,-0.5047665
2,Training,OnTask,-0.2270218,1.533698,-0.5082682
2,Training,OnTask,-0.2342975,1.53417,-0.5126564
2,Training,OnTask,-0.2431068,1.534715,-0.5179731
2,Training,OnTask,-0.2532851,1.535259,-0.5241479
2,Training,OnTask,-0.2761069,1.539643,-0.5379276
2,Training,OnTask,-0.2878813,1.544782,-0.5452074
2,Training,OnTask,-0.2985045,1.554701,-0.5514184
2,Training,OnTask,-0.3081753,1.566309,-0.5579054
2,Training,OnTask,-0.3180127,1.577997,-0.5659897
2,Training,OnTask,-0.3277777,1.588809,-0.5753305
2,Training,OnTask,-0.3377845,1.59649,-0.5856005
2,Training,OnTask,-0.34872,1.600086,-0.5979154
2,Training,OnTask,-0.361248,1.601642,-0.6094956
2,Training,OnTask,-0.3741795,1.602836,-0.6198269
2,Training,OnTask,-0.386974,1.604452,-0.6283069
2,Training,OnTask,-0.3998407,1.604929,-0.6352461
2,Training,OnTask,-0.4118323,1.6057,-0.6414717
2,Training,OnTask,-0.4224558,1.606283,-0.6475132
2,Training,OnTask,-0.4313604,1.607289,-0.6533673
2,Training,OnTask,-0.4385391,1.608989,-0.6589907
2,Training,OnTask,-0.4445955,1.611281,-0.664372
2,Training,OnTask,-0.4492955,1.613367,-0.6693193
2,Training,OnTask,-0.4535224,1.614622,-0.6735812
2,Training,OnTask,-0.4571941,1.615817,-0.6771162
2,Training,OnTask,-0.4601189,1.616715,-0.6797379
2,Training,OnTask,-0.4623063,1.616971,-0.6813771
2,Training,OnTask,-0.4637982,1.617613,-0.6818658
2,Training,OnTask,-0.4642557,1.617775,-0.6810836
2,Training,OnTask,-0.4634762,1.617466,-0.6794637
2,Training,OnTask,-0.461605,1.617201,-0.6768851
2,Training,OnTask,-0.4589228,1.616777,-0.6731979
2,Training,OnTask,-0.4553298,1.616524,-0.6687545
2,Training,OnTask,-0.4510711,1.616709,-0.6639901
2,Training,OnTask,-0.4467355,1.617278,-0.6582889
2,Training,OnTask,-0.4422978,1.617789,-0.6521993
2,Training,OnTask,-0.4376666,1.617219,-0.6456937
2,Training,OnTask,-0.432896,1.616547,-0.63935
2,Training,OnTask,-0.4284521,1.616073,-0.6329992
2,Training,OnTask,-0.4253269,1.616147,-0.6290263
2,Training,OnTask,-0.4221724,1.616357,-0.6249733
2,Training,OnTask,-0.4192229,1.616481,-0.620687
2,Training,OnTask,-0.416438,1.616594,-0.6163347
2,Training,OnTask,-0.413693,1.616483,-0.6116133
2,Training,OnTask,-0.4111654,1.615892,-0.606199
2,Training,OnTask,-0.4089125,1.614899,-0.600371
2,Training,OnTask,-0.4070002,1.613233,-0.5940057
2,Training,OnTask,-0.4055019,1.610611,-0.5872405
2,Training,OnTask,-0.4043797,1.607204,-0.5800242
2,Training,OnTask,-0.4036658,1.602894,-0.5726025
2,Training,OnTask,-0.4036306,1.597275,-0.5651885
2,Training,OnTask,-0.4044968,1.590729,-0.5577933
2,Training,OnTask,-0.4057796,1.583749,-0.5509481
2,Training,OnTask,-0.407447,1.577097,-0.544943
2,Training,OnTask,-0.4094626,1.570832,-0.539726
2,Training,OnTask,-0.4118649,1.56455,-0.5354388
2,Training,OnTask,-0.4143943,1.558342,-0.5320216
2,Training,OnTask,-0.416936,1.552301,-0.5294223
2,Training,OnTask,-0.4198121,1.547436,-0.5275981
2,Training,OnTask,-0.422604,1.543491,-0.5267586
2,Training,OnTask,-0.4283212,1.536409,-0.5249522
2,Training,OnTask,-0.4327878,1.532661,-0.5238613
2,Training,OnTask,-0.4382249,1.532236,-0.5230593
2,Training,OnTask,-0.4447963,1.533026,-0.5231797
2,Training,OnTask,-0.4527274,1.534037,-0.5249008
2,Training,OnTask,-0.462108,1.53411,-0.5277811
2,Training,OnTask,-0.4738311,1.534293,-0.529805
2,Training,OnTask,-0.4869926,1.535156,-0.5318536
2,Training,OnTask,-0.5054374,1.538333,-0.5342901
2,Training,OnTask,-0.5314379,1.544771,-0.5356175
2,Training,OnTask,-0.5463803,1.549812,-0.5366341
2,Training,OnTask,-0.5629914,1.556098,-0.5380666
2,Training,OnTask,-0.5798451,1.559832,-0.5403672
2,Training,OnTask,-0.5968,1.561513,-0.5427057
2,Training,OnTask,-0.6147954,1.56202,-0.544535
2,Training,OnTask,-0.6326228,1.56296,-0.5460677
2,Training,OnTask,-0.6506033,1.563067,-0.5480245
2,Training,OnTask,-0.6686504,1.563367,-0.5495358
2,Training,OnTask,-0.6866297,1.563848,-0.5502659
2,Training,OnTask,-0.7039729,1.564371,-0.5507645
2,Training,OnTask,-0.7203119,1.565719,-0.55074
2,Training,OnTask,-0.7351731,1.567779,-0.5511982
2,Training,OnTask,-0.7486228,1.569838,-0.5519102
2,Training,OnTask,-0.7610444,1.571265,-0.5525859
2,Training,OnTask,-0.7719692,1.571501,-0.5526601
2,Training,OnTask,-0.7815356,1.57107,-0.5525447
2,Training,OnTask,-0.7965415,1.57041,-0.5521116
2,Training,OnTask,-0.8029922,1.569651,-0.5519474
2,Training,OnTask,-0.8091123,1.568714,-0.5519377
2,Training,OnTask,-0.8149397,1.567482,-0.552511
2,Training,OnTask,-0.8209265,1.568108,-0.5530486
2,Training,OnTask,-0.8274241,1.568362,-0.5532179
2,Training,OnTask,-0.8350736,1.567943,-0.5515382
2,Training,OnTask,-0.8432683,1.568842,-0.548654
2,Training,OnTask,-0.8522224,1.570354,-0.5452781
2,Training,OnTask,-0.860111,1.572458,-0.5421551
2,Training,OnTask,-0.8668543,1.573077,-0.5389763
2,Training,OnTask,-0.8733329,1.573427,-0.5364876
2,Training,OnTask,-0.8796185,1.574589,-0.5337864
2,Training,OnTask,-0.8856161,1.577811,-0.5305873
2,Training,OnTask,-0.8912404,1.58029,-0.5270809
2,Training,OnTask,-0.8970846,1.581511,-0.5231158
2,Training,OnTask,-0.9035709,1.582211,-0.5183889
2,Training,OnTask,-0.9101945,1.582375,-0.5127181
2,Training,OnTask,-0.9168403,1.583053,-0.5063381
2,Training,OnTask,-0.9232202,1.582301,-0.4995472
2,Training,OnTask,-0.9296693,1.581236,-0.4921232
2,Training,OnTask,-0.9364411,1.579883,-0.4836959
2,Training,OnTask,-0.9433901,1.577508,-0.4750062
2,Training,OnTask,-0.9507447,1.574365,-0.4656378
2,Training,OnTask,-0.9587258,1.571629,-0.4552549
2,Training,OnTask,-0.9667829,1.569689,-0.4437944
2,Training,OnTask,-0.9746863,1.568135,-0.4317161
2,Training,OnTask,-0.9829215,1.56653,-0.4192455
2,Training,OnTask,-0.9917076,1.564775,-0.4063592
2,Training,OnTask,-1.001271,1.565003,-0.392685
2,Training,OnTask,-1.011556,1.566355,-0.3787187
2,Training,OnTask,-1.022013,1.570421,-0.3648126
2,Training,OnTask,-1.032276,1.574657,-0.3518389
2,Training,OnTask,-1.041893,1.574796,-0.3407469
2,Training,OnTask,-1.050476,1.570097,-0.3321338
2,Training,OnTask,-1.059427,1.567823,-0.324635
2,Training,OnTask,-1.069633,1.56955,-0.3182709
2,Training,OnTask,-1.08053,1.570846,-0.3132901
2,Training,OnTask,-1.092332,1.57516,-0.3085673
2,Training,OnTask,-1.105787,1.578509,-0.3038358
2,Training,OnTask,-1.120167,1.579174,-0.299385
2,Training,OnTask,-1.134869,1.578588,-0.2950961
2,Training,OnTask,-1.150216,1.576956,-0.2910854
2,Training,OnTask,-1.166389,1.574164,-0.2880407
2,Training,OnTask,-1.183829,1.571416,-0.2862065
2,Training,OnTask,-1.202497,1.568638,-0.2852808
2,Training,OnTask,-1.216671,1.566778,-0.2854981
2,Training,OnTask,-1.231598,1.565612,-0.286032
2,Training,OnTask,-1.261554,1.564296,-0.2864155
2,Training,OnTask,-1.29438,1.562643,-0.2867129
2,Training,OnTask,-1.329451,1.560078,-0.2869443
2,Training,OnTask,-1.366179,1.556404,-0.2871873
2,Training,OnTask,-1.404813,1.552501,-0.2873142
2,Training,OnTask,-1.444782,1.550573,-0.2868975
2,Training,OnTask,-1.484974,1.551635,-0.2861398
2,Training,OnTask,-1.503473,1.550896,-0.2860436
2,Training,OnTask,-1.536563,1.556145,-0.2850838
2,Training,OnTask,-1.551271,1.559722,-0.2841483
2,Training,OnTask,-1.577732,1.565534,-0.2812977
2,Training,OnTask,-1.600378,1.568858,-0.2774271
2,Training,OnTask,-1.610789,1.569992,-0.2753984
2,Training,OnTask,-1.629239,1.571048,-0.2713061
2,Training,OnTask,-1.644035,1.570518,-0.2681154
2,Training,OnTask,-1.650445,1.570355,-0.2666184
2,Training,OnTask,-1.66104,1.571312,-0.2633049
2,Training,OnTask,-1.668844,1.572019,-0.2601492
2,Training,OnTask,-1.674119,1.5715,-0.2566239
2,Training,OnTask,-1.677962,1.569467,-0.2523091
2,Training,OnTask,-1.680754,1.56508,-0.2472562
2,Training,OnTask,-1.681638,1.561348,-0.2446117
2,Training,OnTask,-1.682097,1.550804,-0.2385766
2,Training,OnTask,-1.679832,1.537925,-0.2332328
2,Training,OnTask,-1.678333,1.532447,-0.2301484
2,Training,OnTask,-1.674104,1.523912,-0.2237156
2,Training,OnTask,-1.668174,1.51668,-0.2183359
2,Training,OnTask,-1.662733,1.513931,-0.2124574
2,Training,OnTask,-1.659946,1.513701,-0.2092906
2,Training,OnTask,-1.65688,1.513676,-0.2063862
2,Training,OnTask,-1.653703,1.514089,-0.2036023
2,Training,OnTask,-1.650672,1.514754,-0.2006994
2,Training,OnTask,-1.647359,1.51482,-0.1981663
2,Training,OnTask,-1.643541,1.514316,-0.1959471
2,Training,OnTask,-1.638924,1.513157,-0.1941705
2,Training,OnTask,-1.633783,1.512141,-0.1929465
2,Training,OnTask,-1.627523,1.511185,-0.1922311
2,Training,OnTask,-1.620533,1.510227,-0.1922224
2,Training,OnTask,-1.61301,1.509748,-0.1923776
2,Training,OnTask,-1.605202,1.510005,-0.1927688
2,Training,OnTask,-1.596775,1.5107,-0.1934684
2,Training,OnTask,-1.587892,1.511802,-0.1942109
2,Training,OnTask,-1.57862,1.513086,-0.1951943
2,Training,OnTask,-1.568949,1.51426,-0.1963656
2,Training,OnTask,-1.558727,1.515027,-0.197968
2,Training,OnTask,-1.548082,1.515529,-0.1997097
2,Training,OnTask,-1.537153,1.51621,-0.2014906
2,Training,OnTask,-1.525946,1.516605,-0.2034781
2,Training,OnTask,-1.514409,1.517153,-0.2054549
2,Training,OnTask,-1.502357,1.517852,-0.2073304
2,Training,OnTask,-1.49023,1.518836,-0.2091078
2,Training,OnTask,-1.477836,1.519649,-0.2106536
2,Training,OnTask,-1.465483,1.520531,-0.2119791
2,Training,OnTask,-1.453259,1.521463,-0.2134295
2,Training,OnTask,-1.440941,1.52195,-0.2150448
2,Training,OnTask,-1.428929,1.522557,-0.2166114
2,Training,OnTask,-1.404999,1.523888,-0.2188425
2,Training,OnTask,-1.393039,1.524276,-0.2199095
2,Training,OnTask,-1.38113,1.524106,-0.2210307
2,Training,OnTask,-1.369217,1.523464,-0.2222881
2,Training,OnTask,-1.35723,1.522277,-0.2238469
2,Training,OnTask,-1.345322,1.520905,-0.2255879
